# Time (s), DUT (V)
5.369074029611850039e-08,2.054587355510020114e-02
5.371074429771909897e-08,1.727586824824309947e-02
5.373074829931969756e-08,1.339943925418330024e-02
5.375075230092040203e-08,9.100855732521480682e-03
5.377075630252100061e-08,4.587998729068889711e-03
5.379076030412159920e-08,8.025001829140209701e-05
5.381076430572229705e-08,-4.204245063694300386e-03
5.383076830732290225e-08,-8.060659527219619924e-03
5.385077230892360010e-08,-1.131280032250090058e-02
5.387077631052419869e-08,-1.381061575923079980e-02
5.389078031212490315e-08,-1.545948941343850032e-02
5.391078431372550174e-08,-1.621839214537299997e-02
5.393078831532610032e-08,-1.606934021944090088e-02
5.395079231692679817e-08,-1.506725020542500071e-02
5.397079631852739676e-08,-1.330428560895820060e-02
5.399080032012810122e-08,-1.093428955782800062e-02
5.401080432172869981e-08,-8.102056836849939880e-03
5.403080832332929840e-08,-5.016677605328219609e-03
5.405081232493000286e-08,-1.858203681279350103e-03
5.407081632653060145e-08,1.180758707640539983e-03
5.409082032813129930e-08,3.904713644400010109e-03
5.411082432973189788e-08,6.181843879529439964e-03
5.413082833133250309e-08,7.876020967790230837e-03
5.415083233293320094e-08,8.913680280797269331e-03
5.417083633453379952e-08,9.260579744282640413e-03
5.419084033613449737e-08,8.928231053965099764e-03
5.421084433773510257e-08,7.972545366591959198e-03
5.423084833933570116e-08,6.489451532702750214e-03
5.425085234093639901e-08,4.608191141905600315e-03
5.427085634253699760e-08,2.482650280856659852e-03
5.429086034413770206e-08,2.812850093815279858e-04
5.431086434573830065e-08,-1.823722947347509961e-03
5.433086834733889923e-08,-3.667404268197459877e-03
5.435087234893959708e-08,-5.102360271994619764e-03
5.437087635054020229e-08,-6.007911486992909868e-03
5.439088035214090013e-08,-6.297488663526890074e-03
5.441088435374149872e-08,-5.923832992501969902e-03
5.443088835534209731e-08,-4.881712231266850145e-03
5.445089235694280177e-08,-3.208015761555280034e-03
5.447089635854340036e-08,-9.792544978062900449e-04
5.449090036014409821e-08,1.693349083178290020e-03
5.451090436174469679e-08,4.670849490834109823e-03
5.453090836334530200e-08,7.795190193308720178e-03
5.455091236494599985e-08,1.089888956760120056e-02
5.457091636654659843e-08,1.381519213000420056e-02
5.459092036814730290e-08,1.638805539346750023e-02
5.461092436974790148e-08,1.848136088753130069e-02
5.463092837134850007e-08,1.998679363155449890e-02
5.465093237294919792e-08,2.082992378577160075e-02
5.467093637454980312e-08,2.097414138937779907e-02
5.469094037615050097e-08,2.042223244701139862e-02
5.471094437775109956e-08,1.921553339726420062e-02
5.473094837935169814e-08,1.743075182723479929e-02
5.475095238095240261e-08,1.517468480059130063e-02
5.477095638255300120e-08,1.257719351387840030e-02
5.479096038415369904e-08,9.782896457675830520e-03
5.481096438575429763e-08,6.942116674318050094e-03
5.483096838735490283e-08,4.201657845375400026e-03
5.485097238895560068e-08,1.695986760528439942e-03
5.487097639055619927e-08,-4.606335514713020066e-04
5.489098039215689712e-08,-2.180582630808229790e-03
5.491098439375750232e-08,-3.407511879746400081e-03
5.493098839535810091e-08,-4.118426316595450061e-03
5.495099239695879875e-08,-4.326092410731910420e-03
5.497099639855939734e-08,-4.074494346766629853e-03
5.499100040016010181e-08,-3.434831122589410146e-03
5.501100440176070039e-08,-2.505301159752960135e-03
5.503100840336129898e-08,-1.385797046786160043e-03
5.505101240496199683e-08,-2.152969121251179961e-04
5.507101640656260203e-08,9.019338666115900511e-04
5.509102040816329988e-08,1.853571939025239982e-03
5.511102440976389847e-08,2.543144839521040146e-03
5.513102841136449705e-08,2.901350261732780003e-03
5.515103241296520152e-08,2.883432007311559787e-03
5.517103641456580010e-08,2.475226213445620195e-03
5.519104041616649795e-08,1.693239648972479951e-03
5.521104441776710316e-08,5.849945539251330063e-04
5.523104841936780100e-08,-7.754270257951740219e-04
5.525105242096839959e-08,-2.292259933707949983e-03
5.527105642256899818e-08,-3.854072449427059857e-03
5.529106042416970264e-08,-5.340533561650290251e-03
5.531106442577030123e-08,-6.632610206767770161e-03
5.533106842737089982e-08,-7.617440050648009719e-03
5.535107242897159766e-08,-8.193666040275080636e-03
5.537107643057220287e-08,-8.301738541481239533e-03
5.539108043217290072e-08,-7.878176817739989193e-03
5.541108443377349930e-08,-6.902702357114479624e-03
5.543108843537419715e-08,-5.403171625445400347e-03
5.545109243697480235e-08,-3.419300695670559904e-03
5.547109643857540094e-08,-1.030068455709820009e-03
5.549110044017609879e-08,1.664708689102620005e-03
5.551110444177669738e-08,4.542907912337129997e-03
5.553110844337740184e-08,7.470942515620009744e-03
5.555111244497800043e-08,1.031026001302890079e-02
5.557111644657859901e-08,1.292562618286050014e-02
5.559112044817929686e-08,1.519300498569290010e-02
5.561112444977990207e-08,1.700675319174620170e-02
5.563112845138059991e-08,1.828569025105659940e-02
5.565113245298119850e-08,1.897767583842080094e-02
5.567113645458179709e-08,1.906242185211099935e-02
5.569114045618250155e-08,1.855237642083679833e-02
5.571114445778310014e-08,1.749163767214469839e-02
5.573114845938379799e-08,1.595297709201099964e-02
5.575115246098440319e-08,1.403316864709970059e-02
5.577115646258500178e-08,1.184692324393460047e-02
5.579116046418569963e-08,9.519812212805170079e-03
5.581116446578629821e-08,7.180623223002830305e-03
5.583116846738700268e-08,4.953623807821549985e-03
5.585117246898760126e-08,2.951209714797599793e-03
5.587117647058819985e-08,1.267387675185050041e-03
5.589118047218889770e-08,-2.751317150768490104e-05
5.591118447378950290e-08,-8.905864212418910467e-04
5.593118847539020075e-08,-1.308333789154740101e-03
5.595119247699079934e-08,-1.296760909857390051e-03
5.597119647859139792e-08,-9.000910426935009685e-04
5.599120048019210239e-08,-1.850429679594509905e-04
5.601120448179270098e-08,7.586611458344070429e-04
5.603120848339339882e-08,1.832165976547280072e-03
5.605121248499399741e-08,2.926449982522119891e-03
5.607121648659460261e-08,3.936596560902609621e-03
5.609122048819530046e-08,4.763772779922710067e-03
5.611122448979589905e-08,5.324024642900169850e-03
5.613122849139659690e-08,5.553439967874660051e-03
5.615123249299720210e-08,5.412345432612750140e-03
5.617123649459780069e-08,4.887947586039870403e-03
5.619124049619849854e-08,3.995234768440259626e-03
5.621124449779909712e-08,2.776092122900079839e-03
5.623124849939980159e-08,1.296693953431079984e-03
5.625125250100040017e-08,-3.566549707979679786e-04
5.627125650260099876e-08,-2.082583452183630213e-03
5.629126050420170323e-08,-3.773148294544309989e-03
5.631126450580230181e-08,-5.315907762507740032e-03
5.633126850740299966e-08,-6.606513720910800296e-03
5.635127250900359825e-08,-7.552405731927180205e-03
5.637127651060419683e-08,-8.074419178653459428e-03
5.639128051220490130e-08,-8.133253759691840695e-03
5.641128451380549988e-08,-7.696515865675500161e-03
5.643128851540619773e-08,-6.756205414492470231e-03
5.645129251700680294e-08,-5.359236193236269728e-03
5.647129651860740152e-08,-3.563855856346609830e-03
5.649130052020809937e-08,-1.446639105056980040e-03
5.651130452180869796e-08,9.040771270896769823e-04
5.653130852340940242e-08,3.360294975009229818e-03
5.655131252501000101e-08,5.809039186101100025e-03
5.657131652661059960e-08,8.131818516668720687e-03
5.659132052821129744e-08,1.021823738452680083e-02
5.661132452981190265e-08,1.197165900397799930e-02
5.663132853141260050e-08,1.331475660667309942e-02
5.665133253301319908e-08,1.419378302669700026e-02
5.667133653461379767e-08,1.458139444732929960e-02
5.669134053621450214e-08,1.447786960267350050e-02
5.671134453781510072e-08,1.391066543018699975e-02
5.673134853941579857e-08,1.293235263475600062e-02
5.675135254101639716e-08,1.161707348800559980e-02
5.677135654261710162e-08,1.005575336336960064e-02
5.679136054421770021e-08,8.350371567888750443e-03
5.681136454581829879e-08,6.607651532351719974e-03
5.683136854741900326e-08,4.932562173502449965e-03
5.685137254901960185e-08,3.422029497592089971e-03
5.687137655062029969e-08,2.159240064678639819e-03
5.689138055222089828e-08,1.208877103335089962e-03
5.691138455382149687e-08,6.135686240697530054e-04
5.693138855542220133e-08,3.917488469151339742e-04
5.695139255702279992e-08,5.370446488705050460e-04
5.697139655862349777e-08,1.019203234016609902e-03
5.699140056022410297e-08,1.786481826956909987e-03
5.701140456182470156e-08,2.769330816323949812e-03
5.703140856342539941e-08,3.885123919281459857e-03
5.705141256502599799e-08,5.043627317038669802e-03
5.707141656662670246e-08,6.152857978654589950e-03
5.709142056822730104e-08,7.124961920999119819e-03
5.711142456982789963e-08,7.881746904775069340e-03
5.713142857142859748e-08,8.359530538259449597e-03
5.715143257302920268e-08,8.513012033195460626e-03
5.717143657462990053e-08,8.317940732928210540e-03
5.719144057623049912e-08,7.772432744413190070e-03
5.721144457783109770e-08,6.896873498017270197e-03
5.723144857943180217e-08,5.732433312221960411e-03
5.725145258103240076e-08,4.338309422962269638e-03
5.727145658263309860e-08,2.787886059489650022e-03
5.729146058423369719e-08,1.164069200892809981e-03
5.731146458583430239e-08,-4.458993052170190114e-04
5.733146858743500024e-08,-1.956043632463599913e-03
5.735147258903559883e-08,-3.285570766621950193e-03
5.737147659063630329e-08,-4.367251828871579825e-03
5.739148059223690188e-08,-5.147158438555309891e-03
5.741148459383750047e-08,-5.580290993657789633e-03
5.743148859543819832e-08,-5.667621239991700414e-03
5.745149259703879690e-08,-5.405888137193459904e-03
5.747149659863950137e-08,-4.806900105402730182e-03
5.749150060024009995e-08,-3.926258663599010122e-03
5.751150460184069854e-08,-2.808268917052120055e-03
5.753150860344140301e-08,-1.534066438375720001e-03
5.755151260504200159e-08,-1.656486767052349897e-04
5.757151660664269944e-08,1.216728609232290087e-03
5.759152060824329803e-08,2.546457080699560116e-03
5.761152460984390323e-08,3.761518832084960115e-03
5.763152861144460108e-08,4.806739767813189741e-03
5.765153261304519967e-08,5.645414911621760359e-03
5.767153661464589751e-08,6.255812884712130297e-03
5.769154061624650272e-08,6.633441429528720221e-03
5.771154461784710130e-08,6.790444692831319740e-03
5.773154861944779915e-08,6.754113634499009713e-03
5.775155262104839774e-08,6.564390192648509800e-03
5.777155662264910220e-08,6.270549596960869887e-03
5.779156062424970079e-08,5.927294376314469655e-03
5.781156462585029938e-08,5.590530308553189748e-03
5.783156862745099722e-08,5.313113295829080367e-03
5.785157262905160243e-08,5.140855831604639915e-03
5.787157663065230028e-08,5.109062503834569703e-03
5.789158063225289886e-08,5.239827220180609708e-03
5.791158463385349745e-08,5.540273035833540201e-03
5.793158863545420192e-08,6.001852060343829988e-03
5.795159263705480050e-08,6.600752093466269975e-03
5.797159663865549835e-08,7.299383026661000230e-03
5.799160064025609694e-08,8.048844438784650418e-03
5.801160464185670214e-08,8.792210852682060332e-03
5.803160864345739999e-08,9.468416996411710418e-03
5.805161264505799857e-08,1.001648560520550062e-02
5.807161664665870304e-08,1.037981734828270081e-02
5.809162064825930163e-08,1.051025781319600040e-02
5.811162464985990021e-08,1.037167039033939919e-02
5.813162865146059806e-08,9.942775436298040281e-03
5.815163265306120327e-08,9.219063189296290012e-03
5.817163665466190111e-08,8.213647500148229391e-03
5.819164065626249970e-08,6.956995668875170201e-03
5.821164465786309829e-08,5.495542135330509781e-03
5.823164865946380275e-08,3.889265794436649968e-03
5.825165266106440134e-08,2.208377663029210177e-03
5.827165666266509919e-08,5.293232194878470060e-04
5.829166066426569777e-08,-1.069651718870029931e-03
5.831166466586630298e-08,-2.513094068675779912e-03
5.833166866746700082e-08,-3.732807065516130160e-03
5.835167266906759941e-08,-4.671851325219319659e-03
5.837167667066829726e-08,-5.288287909693610393e-03
5.839168067226890246e-08,-5.556389062014679969e-03
5.841168467386960031e-08,-5.467978744267239927e-03
5.843168867547019890e-08,-5.041496253530159885e-03
5.845169267707079748e-08,-4.306921927570229840e-03
5.847169667867150195e-08,-3.302139485177130185e-03
5.849170068027210054e-08,-2.106837360839039931e-03
5.851170468187269912e-08,-7.657495208610730526e-04
5.853170868347339697e-08,6.328279565538030491e-04
5.855171268507400217e-08,2.003182671883040143e-03
5.857171668667470002e-08,3.287413124445230043e-03
5.859172068827529861e-08,4.407571076754860165e-03
5.861172468987600307e-08,5.320902731594310056e-03
5.863172869147660166e-08,5.991173582106230217e-03
5.865173269307720025e-08,6.393201755557719954e-03
5.867173669467789810e-08,6.522492743662950190e-03
5.869174069627850330e-08,6.394987704555140338e-03
5.871174469787920115e-08,6.041921315743339904e-03
5.873174869947979973e-08,5.508558624979300287e-03
5.875175270108039832e-08,4.851052266828820118e-03
5.877175670268110279e-08,4.132630979366169743e-03
5.879176070428170137e-08,3.419321378565539932e-03
5.881176470588239922e-08,2.775524982737039882e-03
5.883176870748299781e-08,2.259733681305910007e-03
5.885177270908360301e-08,1.920656979133859897e-03
5.887177671068430086e-08,1.794007137362410098e-03
5.889178071228489945e-08,1.900145545157170060e-03
5.891178471388559729e-08,2.242738049649049825e-03
5.893178871548620250e-08,2.808502109364409936e-03
5.895179271708680108e-08,3.568058665093470135e-03
5.897179671868749893e-08,4.477831004135939680e-03
5.899180072028809752e-08,5.482866122922910000e-03
5.901180472188880198e-08,6.520395410985630087e-03
5.903180872348940057e-08,7.523904603521360153e-03
5.905181272508999916e-08,8.427450842078479387e-03
5.907181672669069701e-08,9.169949358687350810e-03
5.909182072829130221e-08,9.699154703367629526e-03
5.911182472989200006e-08,9.975081384368070583e-03
5.913182873149259864e-08,9.972644984375569899e-03
5.915183273309319723e-08,9.683354923445620238e-03
5.917183673469390170e-08,9.115950847076389335e-03
5.919184073629450028e-08,8.295942236918620732e-03
5.921184473789519813e-08,7.264080954842270371e-03
5.923184873949579672e-08,6.073864567855479651e-03
5.925185274109640192e-08,4.788230123394430181e-03
5.927185674269709977e-08,3.475649618688800204e-03
5.929186074429769836e-08,2.205876459220970122e-03
5.931186474589840282e-08,1.045614316672379990e-03
5.933186874749900141e-08,5.438458105007339864e-05
5.935187274909959999e-08,-7.191442380158220155e-04
5.937187675070029784e-08,-1.240131439510080025e-03
5.939188075230090305e-08,-1.489638841971549933e-03
5.941188475390160089e-08,-1.465859871484440080e-03
5.943188875550219948e-08,-1.183920466429000005e-03
5.945189275710279807e-08,-6.739687710677759762e-04
5.947189675870350253e-08,1.845464329761510106e-05
5.949190076030410112e-08,8.379703145539500004e-04
5.951190476190479897e-08,1.722003439684409920e-03
5.953190876350539755e-08,2.605884421204220092e-03
5.955191276510600276e-08,3.423918240223170102e-03
5.957191676670670061e-08,4.117570382652449741e-03
5.959192076830729919e-08,4.638056725365100226e-03
5.961192476990799704e-08,4.947256341656940289e-03
5.963192877150859563e-08,5.025473637197070201e-03
5.965193277310930009e-08,4.866028396300179845e-03
5.967193677470989868e-08,4.480745585012249968e-03
5.969194077631049726e-08,3.897365060891130103e-03
5.971194477791120173e-08,3.157972121340940110e-03
5.973194877951180032e-08,2.316309588216880055e-03
5.975195278111239890e-08,1.434293438693070048e-03
5.977195678271310337e-08,5.779788719691600048e-04
5.979196078431370196e-08,-1.867664212844269878e-04
5.981196478591440642e-08,-7.986055893554539539e-04
5.983196878751500501e-08,-1.204814433943879977e-03
5.985197278911560359e-08,-1.364839337665670017e-03
5.987197679071629482e-08,-1.253101375731549994e-03
5.989198079231689341e-08,-8.608637978761519895e-04
5.991198479391759788e-08,-1.970388998747249942e-04
5.993198879551819646e-08,7.121228445246320128e-04
5.995199279711890093e-08,1.824447862526249950e-03
5.997199679871949951e-08,3.084275237775570104e-03
5.999200080032009810e-08,4.425764678922240042e-03
6.001200480192080257e-08,5.776872496320149646e-03
6.003200880352140115e-08,7.063748365661970223e-03
6.005201280512210562e-08,8.215278108221110362e-03
6.007201680672270421e-08,9.167487406567500358e-03
6.009202080832330279e-08,9.867528991070489974e-03
6.011202480992399402e-08,1.027700093778790083e-02
6.013202881152460584e-08,1.037438477292300029e-02
6.015203281312520443e-08,1.015644653865879939e-02
6.017203681472589566e-08,9.638508448010139895e-03
6.019204081632649425e-08,8.853569217307410283e-03
6.021204481792719871e-08,7.850323205343510621e-03
6.023204881952779730e-08,6.690197594584340254e-03
6.025205282112850176e-08,5.443588684105600366e-03
6.027205682272910035e-08,4.185529038695019743e-03
6.029206082432969894e-08,2.991053558317770082e-03
6.031206482593040340e-08,1.930552196163949977e-03
6.033206882753100199e-08,1.065398799653029943e-03
6.035207282913170646e-08,4.441292338373630227e-04
6.037207683073230504e-08,9.940855570987609964e-05
6.039208083233290363e-08,4.597859451631729910e-05
6.041208483393359486e-08,2.797168503552249861e-04
6.043208883553419345e-08,7.778688989504469863e-04
6.045209283713489791e-08,1.500443751363480073e-03
6.047209683873549650e-08,2.392689386107719942e-03
6.049210084033609508e-08,3.388498440748070190e-03
6.051210484193679955e-08,4.414510621542059969e-03
6.053210884353739814e-08,5.394808339557549681e-03
6.055211284513810260e-08,6.255374577847760270e-03
6.057211684673870119e-08,6.930285009978229618e-03
6.059212084833929977e-08,7.361328086767029641e-03
6.061212484994000424e-08,7.509616757215269861e-03
6.063212885154060283e-08,7.350523923563560130e-03
6.065213285314129406e-08,6.879397453285630154e-03
6.067213685474190588e-08,6.111259312541050294e-03
6.069214085634250446e-08,5.079868740949610231e-03
6.071214485794319570e-08,3.836410844873979972e-03
6.073214885954379428e-08,2.445856103652649990e-03
6.075215286114449875e-08,9.835588918004460352e-04
6.077215686274509733e-08,-4.686091143228099929e-04
6.079216086434569592e-08,-1.829024365388250096e-03
6.081216486594640039e-08,-3.017078555171400032e-03
6.083216886754699897e-08,-3.964164657833479585e-03
6.085217286914770344e-08,-4.610432351846409892e-03
6.087217687074830202e-08,-4.916240477918560302e-03
6.089218087234890061e-08,-4.856049050869080085e-03
6.091218487394960508e-08,-4.427831363614570005e-03
6.093218887555020366e-08,-3.646807342427700084e-03
6.095219287715089489e-08,-2.549849759557719971e-03
6.097219687875149348e-08,-1.189337542328159974e-03
6.099220088035219795e-08,3.679647539604269987e-04
6.101220488195279653e-08,2.045253098620350082e-03
6.103220888355339512e-08,3.760113857681950025e-03
6.105221288515409958e-08,5.429269013897100073e-03
6.107221688675469817e-08,6.973324753058309650e-03
6.109222088835529676e-08,8.321237498988070039e-03
6.111222488995600122e-08,9.414230829775230291e-03
6.113222889155659981e-08,1.020893234002329987e-02
6.115223289315730427e-08,1.067954913658379981e-02
6.117223689475790286e-08,1.081896111803819921e-02
6.119224089635850145e-08,1.063867868161759954e-02
6.121224489795920591e-08,1.016768179699070046e-02
6.123224889955980450e-08,9.450226102066519238e-03
6.125225290116049573e-08,8.542764550056890227e-03
6.127225690276109432e-08,7.510186293785909954e-03
6.129226090436179878e-08,6.421614683150150132e-03
6.131226490596239737e-08,5.346031052305759770e-03
6.133226890756299595e-08,4.347998936706549619e-03
6.135227290916370042e-08,3.483754099702589865e-03
6.137227691076429901e-08,2.797899957831619967e-03
6.139228091236500347e-08,2.320907399181260187e-03
6.141228491396560206e-08,2.067565235781680145e-03
6.143228891556620065e-08,2.036466013691179931e-03
6.145229291716690511e-08,2.210545550962800081e-03
6.147229691876750370e-08,2.558627595212970007e-03
6.149230092036810228e-08,3.037861618054559995e-03
6.151230492196879351e-08,3.596885972888909811e-03
6.153230892356940534e-08,4.179503917719509971e-03
6.155231292517009657e-08,4.728629110831979697e-03
6.157231692677069515e-08,5.190242756153050190e-03
6.159232092837139962e-08,5.516656072653180337e-03
6.161232492997199820e-08,5.672021114736579793e-03
6.163232893157259679e-08,5.630419603894739992e-03
6.165233293317330126e-08,5.381505048352930136e-03
6.167233693477389984e-08,4.929231219306559955e-03
6.169234093637460431e-08,4.293636139060840080e-03
6.171234493797520290e-08,3.507507583004380002e-03
6.173234893957580148e-08,2.613205468214379983e-03
6.175235294117650595e-08,1.663934230659850104e-03
6.177235694277710453e-08,7.171992798708049866e-04
6.179236094437779576e-08,-1.699897597025990079e-04
6.181236494597839435e-08,-9.408134138979129925e-04
6.183236894757900617e-08,-1.546479608558870089e-03
6.185237294917969740e-08,-1.947614398290500046e-03
6.187237695078029599e-08,-2.116555943637619865e-03
6.189238095238100045e-08,-2.040083290546790013e-03
6.191238495398159904e-08,-1.719966387350760047e-03
6.193238895558219763e-08,-1.172956854836540051e-03
6.195239295718290209e-08,-4.297562771450379811e-04
6.197239695878350068e-08,4.669273585398850206e-04
6.199240096038420515e-08,1.465110054994779934e-03
6.201240496198480373e-08,2.506872786043579885e-03
6.203240896358540232e-08,3.532096892771680128e-03
6.205241296518609355e-08,4.482351662632590161e-03
6.207241696678670537e-08,5.304681357021419699e-03
6.209242096838739660e-08,5.955044705665249807e-03
6.211242496998799519e-08,6.401181555111270030e-03
6.213242897158859377e-08,6.624717591478620007e-03
6.215243297318929824e-08,6.622366569973729862e-03
6.217243697478989683e-08,6.406147206451959751e-03
6.219244097639060129e-08,6.002595156400560364e-03
6.221244497799119988e-08,5.451015300243290326e-03
6.223244897959179846e-08,4.800881740033039954e-03
6.225245298119250293e-08,4.108548514418910308e-03
6.227245698279310152e-08,3.433479487634099898e-03
6.229246098439380598e-08,2.834238226569110036e-03
6.231246498599440457e-08,2.364495833711679866e-03
6.233246898759500315e-08,2.069315492698029901e-03
6.235247298919569439e-08,1.981956781005930063e-03
6.237247699079630621e-08,2.121411526482229904e-03
6.239248099239699744e-08,2.490838034802260025e-03
6.241248499399759602e-08,3.077004667835980031e-03
6.243248899559819461e-08,3.850790481584189830e-03
6.245249299719889908e-08,4.768723891540330162e-03
6.247249699879949766e-08,5.775474313197990171e-03
6.249250100040020213e-08,6.807150588058199885e-03
6.251250500200080071e-08,7.795207623874259723e-03
6.253250900360139930e-08,8.670722392623139360e-03
6.255251300520210377e-08,9.368774836356190752e-03
6.257251700680270235e-08,9.832660017774989825e-03
6.259252100840339358e-08,1.001766568830840011e-02
6.261252501000400540e-08,9.894173939569520307e-03
6.263252901160460399e-08,9.449885320078560760e-03
6.265253301320529522e-08,8.691016349121609419e-03
6.267253701480589381e-08,7.642383545061240055e-03
6.269254101640659827e-08,6.346355095494250233e-03
6.271254501800719686e-08,4.860720943408799663e-03
6.273254901960790133e-08,3.255599040595789830e-03
6.275255302120849991e-08,1.609555670297200050e-03
6.277255702280909850e-08,5.204063461151039721e-06
6.279256102440980296e-08,-1.476020865664809997e-03
6.281256502601040155e-08,-2.756629942716610094e-03
6.283256902761100014e-08,-3.771543887984609919e-03
6.285257302921170460e-08,-4.466646727826989981e-03
6.287257703081230319e-08,-4.807886977404299787e-03
6.289258103241299442e-08,-4.778096754063879820e-03
6.291258503401360624e-08,-4.382160962526349818e-03
6.293258903561420483e-08,-3.641790905356949784e-03
6.295259303721489606e-08,-2.600658157574369835e-03
6.297259703881549464e-08,-1.319195261724350095e-03
6.299260104041619911e-08,1.328804106706459964e-04
6.301260504201679770e-08,1.673614457946289965e-03
6.303260904361750216e-08,3.218361051918740019e-03
6.305261304521810075e-08,4.683029892476400086e-03
6.307261704681869933e-08,5.989188997079709920e-03
6.309262104841940380e-08,7.068594816273050113e-03
6.311262505002000239e-08,7.867113678065000212e-03
6.313262905162060097e-08,8.347801300109760139e-03
6.315263305322130544e-08,8.492957682613690162e-03
6.317263705482190403e-08,8.305036288545550316e-03
6.319264105642259526e-08,7.806355284279330176e-03
6.321264505802319384e-08,7.037630566872510318e-03
6.323264905962389831e-08,6.055420973570429730e-03
6.325265306122449689e-08,4.928641168588509570e-03
6.327265706282509548e-08,3.734353292542039789e-03
6.329266106442579995e-08,2.553091187628719807e-03
6.331266506602639853e-08,1.463998314934530053e-03
6.333266906762710300e-08,5.400707422550189750e-04
6.335267306922770158e-08,-1.562107723898219930e-04
6.337267707082830017e-08,-5.766000448746410332e-04
6.339268107242900464e-08,-6.899365613914560432e-04
6.341268507402960322e-08,-4.839620219232650144e-04
6.343268907563029445e-08,3.400111095019990289e-05
6.345269307723090628e-08,8.375436009408109483e-04
6.347269707883150486e-08,1.882799862291339998e-03
6.349270108043219609e-08,3.111110619906160089e-03
6.351270508203279468e-08,4.452552179243470139e-03
6.353270908363349914e-08,5.830115618994599798e-03
6.355271308523409773e-08,7.164281569755569755e-03
6.357271708683469632e-08,8.377714214539189880e-03
6.359272108843540078e-08,9.399792988489540785e-03
6.361272509003599937e-08,1.017071237424370042e-02
6.363272909163670383e-08,1.064490835115589930e-02
6.365273309323730242e-08,1.079361263816759967e-02
6.367273709483790101e-08,1.060639017743490037e-02
6.369274109643860547e-08,1.009157794565669966e-02
6.371274509803920406e-08,9.275610269996610244e-03
6.373274909963989529e-08,8.201283237261169229e-03
6.375275310124049388e-08,6.925074398344010368e-03
6.377275710284110570e-08,5.513689926832100220e-03
6.379276110444179693e-08,4.040056330124930199e-03
6.381276510604239552e-08,2.579005074093150118e-03
6.383276910764309998e-08,1.202914268744789900e-03
6.385277310924369857e-08,-2.278012086824259840e-05
6.387277711084429715e-08,-1.041523799669429994e-03
6.389278111244500162e-08,-1.812377740733470003e-03
6.391278511404560021e-08,-2.307543647095249787e-03
6.393278911564630467e-08,-2.512171164539449882e-03
6.395279311724690326e-08,-2.447055938231130004e-03
6.397279711884750184e-08,-2.116785740690060001e-03
6.399280112044820631e-08,-1.566068381716199985e-03
6.401280512204880490e-08,-8.482153393262769660e-04
6.403280912364949613e-08,-1.426453945299440052e-06
6.405281312525009471e-08,8.932435889533729950e-04
6.407281712685070653e-08,1.789969749679489906e-03
6.409282112845139777e-08,2.629504908202959842e-03
6.411282513005199635e-08,3.358698559884089850e-03
6.413282913165270082e-08,3.940137238733300296e-03
6.415283313325329940e-08,4.344500035049060280e-03
6.417283713485389799e-08,4.558041682585320387e-03
6.419284113645460246e-08,4.580927424617090016e-03
6.421284513805520104e-08,4.427229328519350152e-03
6.423284913965590551e-08,4.123646357151100270e-03
6.425285314125650409e-08,3.707416067738059789e-03
6.427285714285710268e-08,3.223562465653050102e-03
6.429286114445779391e-08,2.721665301484519923e-03
6.431286514605840573e-08,2.252364764922029985e-03
6.433286914765909696e-08,1.863830390065669999e-03
6.435287314925969555e-08,1.598423215834369982e-03
6.437287715086040002e-08,1.489765940892109983e-03
6.439288115246099860e-08,1.560407988359659940e-03
6.441288515406159719e-08,1.820232908329979995e-03
6.443288915566230165e-08,2.265706976946930181e-03
6.445289315726290024e-08,2.880013333909210022e-03
6.447289715886349883e-08,3.634059027115900051e-03
6.449290116046420329e-08,4.488286526003059870e-03
6.451290516206480188e-08,5.395170151667480138e-03
6.453290916366550634e-08,6.302234660917450416e-03
6.455291316526610493e-08,7.155400604046490039e-03
6.457291716686670352e-08,7.902441058912980029e-03
6.459292116846739475e-08,8.496328124459259779e-03
6.461292517006800657e-08,8.898255456043349665e-03
6.463292917166869780e-08,9.080144567028899591e-03
6.465293317326929639e-08,9.026476179301150607e-03
6.467293717487000085e-08,8.735331392224699593e-03
6.469294117647059944e-08,8.218578051977570506e-03
6.471294517807119802e-08,7.501192200481530091e-03
6.473294917967190249e-08,6.619759394863280327e-03
6.475295318127250108e-08,5.620252533992300091e-03
6.477295718287320554e-08,4.555228337766079570e-03
6.479296118447380413e-08,3.480620942588470192e-03
6.481296518607440272e-08,2.452335942100499974e-03
6.483296918767509395e-08,1.522860089081939971e-03
6.485297318927570577e-08,7.381000834692859509e-04
6.487297719087630435e-08,1.346485715408100024e-04
6.489298119247699558e-08,-2.623523048598829822e-04
6.491298519407759417e-08,-4.406179342297149911e-04
6.493298919567829864e-08,-4.016608409449009816e-04
6.495299319727889722e-08,-1.590187891305009900e-04
6.497299719887960169e-08,2.599780269574560260e-04
6.499300120048020027e-08,8.192947513079730081e-04
6.501300520208079886e-08,1.474819123005509901e-03
6.503300920368150333e-08,2.175244265106240135e-03
6.505301320528210191e-08,2.870405333940279861e-03
6.507301720688280638e-08,3.512341226504689991e-03
6.509302120848340497e-08,4.055109858512880028e-03
6.511302521008400355e-08,4.462512232144819936e-03
6.513302921168469478e-08,4.706959617336070427e-03
6.515303321328530660e-08,4.774925979454469963e-03
6.517303721488599783e-08,4.662723422922220376e-03
6.519304121648659642e-08,4.381338500936190344e-03
