# Time (s),Amplitude (V)
3.920784313725490524e-09,6.613635755125075301e-06
3.940788315326130470e-09,-1.212049013127558484e-05
3.960792316926770415e-09,-2.723129280703913749e-05
3.980796318527411188e-09,-3.783197849886981833e-05
4.000800320128051133e-09,-4.330586358665065568e-05
4.020804321728691079e-09,-4.334148999728455905e-05
4.040808323329331851e-09,-3.794931913610327125e-05
4.060812324929971797e-09,-2.745909678210083652e-05
4.080816326530611742e-09,-1.249815172886251613e-05
4.100820328131252515e-09,6.047959461807514371e-06
4.120824329731892460e-09,2.708999000141430020e-05
4.140828331332533233e-09,4.940134613705778115e-05
4.160832332933173179e-09,7.169216313406707715e-05
4.180836334533813124e-09,9.268659458720239041e-05
4.200840336134453897e-09,1.111986254598212523e-04
4.220844337735093842e-09,1.262018345226910161e-04
4.240848339335734615e-09,1.368889245396625416e-04
4.260852340936374560e-09,1.427174836908452391e-04
4.280856342537014506e-09,1.434392991633712472e-04
4.300860344137655278e-09,1.391115605732689870e-04
4.320864345738295224e-09,1.300894044100263619e-04
4.340868347338935169e-09,1.170003927964826344e-04
4.360872348939575942e-09,1.007026207724472257e-04
4.380876350540215887e-09,8.222913900708348769e-05
4.400880352140855833e-09,6.272220305237366208e-05
4.420884353741496606e-09,4.336146616474426444e-05
4.440888355342136551e-09,2.529058395804076366e-05
4.460892356942777324e-09,9.546774998059557381e-06
4.480896358543417269e-09,-3.002321983295430534e-06
4.500900360144057215e-09,-1.171062306311681820e-05
4.520904361744697987e-09,-1.619124122501955124e-05
4.540908363345337933e-09,-1.633752942581189905e-05
4.560912364945978705e-09,-1.232629463579418842e-05
4.580916366546618651e-09,-4.603062404790449894e-06
4.600920368147258596e-09,6.149613795126095806e-06
4.620924369747899369e-09,1.905875282794053992e-05
4.640928371348539315e-09,3.311948658980689187e-05
4.660932372949179260e-09,4.726183291195254363e-05
4.680936374549820033e-09,6.042148311408363295e-05
4.700940376150459978e-09,7.161013829034663599e-05
4.720944377751099924e-09,7.998095619456469288e-05
4.740948379351740696e-09,8.488497283976756077e-05
4.760952380952380642e-09,8.591492112528876027e-05
4.780956382553021414e-09,8.293364877422990935e-05
4.800960384153661360e-09,7.608529186405071009e-05
4.820964385754301305e-09,6.578842980242227776e-05
4.840968387354942078e-09,5.271156722098709616e-05
4.860972388955582023e-09,3.773238923943481613e-05
4.880976390556222796e-09,2.188325130549515179e-05
4.900980392156862742e-09,6.286230904704013478e-06
4.920984393757502687e-09,-7.918267557021651019e-06
4.940988395358143460e-09,-1.964494266056801596e-05
4.960992396958783405e-09,-2.793449757388355822e-05
4.980996398559423351e-09,-3.201757887467351243e-05
5.001000400160064123e-09,-3.136771942857483227e-05
5.021004401760704069e-09,-2.573990249432688926e-05
5.041008403361344014e-09,-1.519222474236969787e-05
5.061012404961984787e-09,-8.915483733943521633e-08
5.081016406562624732e-09,1.891399985102873313e-05
5.101020408163265505e-09,4.090466053763894256e-05
5.121024409763905450e-09,6.476271524529826499e-05
5.141028411364545396e-09,8.922356710128216261e-05
5.161032412965186169e-09,1.129508024112484566e-04
5.181036414565826114e-09,1.346141780874370996e-04
5.201040416166466887e-09,1.529682750095037660e-04
5.221044417767106832e-09,1.669270904327895487e-04
5.241048419367746778e-09,1.756300541928748485e-04
5.261052420968387550e-09,1.784954385777931193e-04
5.281056422569027496e-09,1.752578622046863967e-04
5.301060424169667441e-09,1.659875210159082140e-04
5.321064425770308214e-09,1.510898592730588780e-04
5.341068427370948159e-09,1.312855558260953828e-04
5.361072428971588105e-09,1.075718764449416504e-04
5.381076430572228878e-09,8.116756112317500117e-05
5.401080432172868823e-09,5.344440870826760662e-05
5.421084433773509596e-09,2.584952998848222131e-05
5.441088435374149541e-09,-1.771846333482104009e-07
5.461092436974789487e-09,-2.328553076049459425e-05
5.481096438575430259e-09,-4.229251905872416473e-05
5.501100440176070205e-09,-5.625037044035188766e-05
5.521104441776710977e-09,-6.450092759794174505e-05
5.541108443377350923e-09,-6.671322384150876078e-05
5.561112444977990868e-09,-6.290193773630516441e-05
5.581116446578631641e-09,-5.342558813795131561e-05
5.601120448179271586e-09,-3.896452221113696482e-05
5.621124449779911532e-09,-2.047994777325093835e-05
5.641128451380552305e-09,8.436105099553787994e-07
5.661132452981192250e-09,2.366906124840312514e-05
5.681136454581832196e-09,4.658653978789901437e-05
5.701140456182472968e-09,6.819753368211270081e-05
5.721144457783112914e-09,8.719835856032949982e-05
5.741148459383753686e-09,1.024580273045360741e-04
5.761152460984393632e-09,1.130858741096336527e-04
5.781156462585033577e-09,1.184848896433405625e-04
5.801160464185674350e-09,1.183875595755734354e-04
5.821164465786314295e-09,1.128720272751758375e-04
5.841168467386955068e-09,1.023575620124908764e-04
5.861172468987595014e-09,8.757953817788441473e-05
5.881176470588234959e-09,6.954534653653906022e-05
5.901180472188875732e-09,4.947379347838674082e-05
5.921184473789515677e-09,2.872153130732920905e-05
