# Time (s), DUT (V)
4.776955582232889786e-08,-1.254846338907190072e-02
4.778955982392960232e-08,-1.345590343734369941e-02
4.780956382553020091e-08,-1.411319567341580081e-02
4.782956782713089876e-08,-1.440451049966600013e-02
4.784957182873149734e-08,-1.449235092488249978e-02
4.786957583033210255e-08,-1.451632468421279985e-02
4.788957983193280040e-08,-1.459138557332879949e-02
4.790958383353339898e-08,-1.465795992751149981e-02
4.792958783513409683e-08,-1.493038095290450014e-02
4.794959183673470203e-08,-1.546604879050069922e-02
4.796959583833530062e-08,-1.615385058059410142e-02
4.798959983993599847e-08,-1.703219934191730137e-02
4.800960384153659705e-08,-1.805590577506980057e-02
4.802960784313730152e-08,-1.911763404729449958e-02
4.804961184473790011e-08,-2.013855821736109872e-02
4.806961584633849869e-08,-2.097517279904579854e-02
4.808961984793920316e-08,-2.148829404489489836e-02
4.810962384953980175e-08,-2.153282664729429946e-02
4.812962785114049959e-08,-2.096947332009569884e-02
4.814963185274109818e-08,-1.967496939407030118e-02
4.816963585434169677e-08,-1.755162074319930113e-02
4.818963985594240123e-08,-1.453580276948769970e-02
4.820964385754299982e-08,-1.060486313623239946e-02
4.822964785914369767e-08,-5.781953262819349883e-03
4.824965186074430287e-08,-1.384264055863889970e-04
4.826965586234490146e-08,6.206422989816999698e-03
4.828965986394559930e-08,1.308835106635630047e-02
4.830966386554619789e-08,2.030379998058089858e-02
4.832966786714690236e-08,2.761793224573499961e-02
4.834967186874750094e-08,3.477467421437029776e-02
4.836967587034809953e-08,4.150825497906920208e-02
4.838967987194879738e-08,4.755563184531629711e-02
4.840968387354940258e-08,5.266913324940920155e-02
4.842968787515010043e-08,5.662862851075470272e-02
4.844969187675069902e-08,5.925255274488400170e-02
4.846969587835129760e-08,6.040717379470419979e-02
4.848969987995200207e-08,6.001358292033610181e-02
4.850970388155260065e-08,5.805201674619910046e-02
4.852970788315329850e-08,5.456326721056899837e-02
4.854971188475389709e-08,4.964710014289860224e-02
4.856971588635450229e-08,4.345777182174719727e-02
4.858971988795520014e-08,3.619689632322339867e-02
4.860972388955579873e-08,2.810406482863200134e-02
4.862972789115650319e-08,1.944574239073140060e-02
4.864973189275710178e-08,1.050306048605850057e-02
4.866973589435770037e-08,1.559179453439330084e-03
4.868973989595839821e-08,-7.108880743470390000e-03
4.870974389755899680e-08,-1.526814661111009983e-02
4.872974789915970127e-08,-2.271969617981309947e-02
4.874975190076029985e-08,-2.921981769904620149e-02
4.876975590236089844e-08,-3.465012091646200304e-02
4.878975990396160290e-08,-3.883232027604530123e-02
4.880976390556220149e-08,-4.190841600506919895e-02
4.882976790716289934e-08,-4.388371756303299787e-02
4.884977190876349793e-08,-4.476613115589780229e-02
4.886977591036410313e-08,-4.455602242909070115e-02
4.888977991196480098e-08,-4.338578368577839656e-02
4.890978391356539956e-08,-4.136192488847319909e-02
4.892978791516609741e-08,-3.870725278890339849e-02
4.894979191676670262e-08,-3.560655032343579968e-02
4.896979591836740046e-08,-3.205459474431159722e-02
4.898979991996799905e-08,-2.830372772124150130e-02
4.900980392156859764e-08,-2.426917319247810095e-02
4.902980792316930210e-08,-2.028009735583759937e-02
4.904981192476990069e-08,-1.614620297378959943e-02
4.906981592637049928e-08,-1.201266871888759941e-02
4.908981992797119712e-08,-7.894942628777270113e-03
4.910982392957180233e-08,-3.793810593223860116e-03
4.912982793117250018e-08,2.920971286041930013e-04
4.914983193277309876e-08,4.364535363969039919e-03
4.916983593437380323e-08,8.420027249362409261e-03
4.918983993597440181e-08,1.244455033339529962e-02
4.920984393757500040e-08,1.640938264064339958e-02
4.922984793917569825e-08,2.026852642737030086e-02
4.924985194077629684e-08,2.395800892150580161e-02
4.926985594237700130e-08,2.739721608202269967e-02
4.928985994397759989e-08,3.049225692074209945e-02
4.930986394557819847e-08,3.314119302977699966e-02
4.932986794717890294e-08,3.524081202733250068e-02
4.934987194877950153e-08,3.669448585629059983e-02
4.936987595038019937e-08,3.742054548796189956e-02
4.938987995198079796e-08,3.736053120046790160e-02
4.940988395358140316e-08,3.648664856910430188e-02
4.942988795518210101e-08,3.480777824631339779e-02
4.944989195678269960e-08,3.237345309951489974e-02
4.946989595838339745e-08,2.927532672517400153e-02
4.948989995998400265e-08,2.564580708429639935e-02
4.950990396158460124e-08,2.165370951033920160e-02
4.952990796318529909e-08,1.749704087459779886e-02
4.954991196478589767e-08,1.338654556233789990e-02
4.956991596638660214e-08,9.561242607695960571e-03
4.958991996798720072e-08,6.236394133096990165e-03
4.960992396958779931e-08,3.615352253921779932e-03
4.962992797118849716e-08,1.769490670518929958e-03
4.964993197278910236e-08,9.552450327789220120e-04
4.966993597438980021e-08,1.186983684842270095e-03
4.968993997599039880e-08,2.424697300565070192e-03
4.970994397759099738e-08,4.421854699712839988e-03
4.972994797919170185e-08,7.323409830054410097e-03
4.974995198079230044e-08,1.077527536543020081e-02
4.976995598239299828e-08,1.438109157741659927e-02
4.978995998399359687e-08,1.786413853104409921e-02
4.980996398559420207e-08,2.093382937961659959e-02
4.982996798719489992e-08,2.315451696832130160e-02
4.984997198879549851e-08,2.409923667775469916e-02
4.986997599039620297e-08,2.357832439038549943e-02
4.988997999199680156e-08,2.125514956073620149e-02
4.990998399359740015e-08,1.696124683643390058e-02
4.992998799519809799e-08,1.062014262004690006e-02
4.994999199679870320e-08,2.241580692579119884e-03
4.996999599839940105e-08,-8.005401846835789523e-03
4.998999999999999963e-08,-1.984393724953580074e-02
5.001000400160059822e-08,-3.287564369929030228e-02
5.003000800320130269e-08,-4.659260615547219930e-02
5.005001200480190127e-08,-6.039640640483100176e-02
5.007001600640259912e-08,-7.362253222739539860e-02
5.009002000800319771e-08,-8.556996508958099323e-02
5.011002400960380291e-08,-9.553464436287499584e-02
5.013002801120450076e-08,-1.028452295173500064e-01
5.015003201280509934e-08,-1.068993827583040040e-01
5.017003601440579719e-08,-1.071986247103489942e-01
5.019004001600640240e-08,-1.033800311414150019e-01
5.021004401760700098e-08,-9.524348719830620646e-02
5.023004801920769883e-08,-8.276962911969490411e-02
5.025005202080829742e-08,-6.613397759032979550e-02
5.027005602240900188e-08,-4.570862709166059745e-02
5.029006002400960047e-08,-2.205590434786380144e-02
5.031006402561019906e-08,4.087788012191490190e-03
5.033006802721089690e-08,3.183725205126790303e-02
5.035007202881150211e-08,6.019198108036800249e-02
5.037007603041219996e-08,8.807648472499760017e-02
5.039008003201279854e-08,1.143856947845350025e-01
5.041008403361339713e-08,1.380333849897580067e-01
5.043008803521410159e-08,1.580013279681070082e-01
5.045009203681470018e-08,1.733868156290530038e-01
5.047009603841539803e-08,1.834461922989799876e-01
5.049010004001600323e-08,1.876321944734669900e-01
5.051010404161670108e-08,1.856231517414869969e-01
5.053010804321729967e-08,1.773424687025300095e-01
5.055011204481789825e-08,1.629672602123420078e-01
5.057011604641860272e-08,1.429255298187850076e-01
5.059012004801920131e-08,1.178818377794730032e-01
5.061012404961979989e-08,8.871197216813270225e-02
5.063012805122049774e-08,5.646768494890880286e-02
5.065013205282110294e-08,2.233305586051730074e-02
5.067013605442180079e-08,-1.242532160222029926e-02
5.069014005602239938e-08,-4.651198883895579783e-02
5.071014405762309723e-08,-7.873519166960689375e-02
5.073014805922370243e-08,-1.076541861990640003e-01
5.075015206082430102e-08,-1.325590721139139894e-01
5.077015606242499887e-08,-1.523546279422129945e-01
5.079016006402559745e-08,-1.664220748128659999e-01
5.081016406562630192e-08,-1.743381105334040060e-01
5.083016806722690050e-08,-1.760325864682319996e-01
5.085017206882749909e-08,-1.714889755983229902e-01
5.087017607042819694e-08,-1.610325943010469940e-01
5.089018007202880214e-08,-1.454609032204680075e-01
5.091018407362949999e-08,-1.252706323821639878e-01
5.093018807523009858e-08,-1.015205071146550037e-01
5.095019207683069716e-08,-7.519685183540049389e-02
5.097019607843140163e-08,-4.766611638191740191e-02
5.099020008003200022e-08,-1.984311971943550010e-02
5.101020408163269806e-08,7.104267926264769793e-03
5.103020808323330327e-08,3.215154720234259661e-02
5.105021208483390185e-08,5.440885579437299696e-02
5.107021608643459970e-08,7.314950942693840275e-02
5.109022008803519829e-08,8.783844512510320668e-02
5.111022408963590275e-08,9.814911791590930079e-02
5.113022809123650134e-08,1.039697859255160062e-01
5.115023209283709993e-08,1.053991164584379969e-01
5.117023609443779778e-08,1.027316272309569956e-01
5.119024009603840298e-08,9.643398676939450576e-02
5.121024409763910083e-08,8.711364504584380442e-02
5.123024809923969941e-08,7.548162693045390448e-02
5.125025210084029800e-08,6.231157910002620148e-02
5.127025610244100247e-08,4.839730357812060263e-02
5.129026010404160105e-08,3.451103241622920093e-02
5.131026410564229890e-08,2.136459912322579910e-02
5.133026810724289749e-08,9.575450781435080813e-03
5.135027210884350269e-08,-3.608661607596030008e-04
5.137027611044420054e-08,-8.090504973819880735e-03
5.139028011204479912e-08,-1.341273744668160066e-02
5.141028411364549697e-08,-1.628699573259539957e-02
5.143028811524610218e-08,-1.680817262751229876e-02
5.145029211684670076e-08,-1.520554693756230071e-02
5.147029611844739861e-08,-1.187036209339220084e-02
5.149030012004799720e-08,-7.204257945244010169e-03
5.151030412164870166e-08,-1.714733076535829943e-03
5.153030812324930025e-08,4.054377814672350047e-03
5.155031212484989884e-08,9.623143382876999871e-03
5.157031612645060330e-08,1.449501807946490008e-02
5.159032012805120189e-08,1.826861914790429975e-02
5.161032412965189974e-08,2.062451393482530107e-02
5.163032813125249832e-08,2.134939609556609982e-02
5.165033213285309691e-08,2.034530304124899935e-02
5.167033613445380137e-08,1.763221011487620116e-02
5.169034013605439996e-08,1.334354338032379961e-02
5.171034413765509781e-08,7.715078736870360082e-03
5.173034813925570301e-08,1.067806812437109912e-03
5.175035214085630160e-08,-6.206456982159750183e-03
5.177035614245699945e-08,-1.370313243867520014e-02
5.179036014405759803e-08,-2.096443774399019827e-02
5.181036414565830250e-08,-2.756851427695240081e-02
5.183036814725890109e-08,-3.314564815762569699e-02
5.185037214885949967e-08,-3.736346502714989887e-02
5.187037615046019752e-08,-3.996834130570799809e-02
5.189038015206080272e-08,-4.083766165208640303e-02
5.191038415366150057e-08,-3.987840124316840290e-02
5.193038815526209916e-08,-3.718988486980939756e-02
5.195039215686269775e-08,-3.286403796773729874e-02
5.197039615846340221e-08,-2.716986329908719841e-02
5.199040016006400080e-08,-2.040636897226860008e-02
5.201040416166469865e-08,-1.291733267885689963e-02
5.203040816326529723e-08,-5.089747095199960263e-03
5.205041216486590244e-08,2.680950166359049886e-03
5.207041616646660028e-08,1.001653881439660068e-02
5.209042016806719887e-08,1.657640849191180030e-02
5.211042416966789672e-08,2.207303005414419997e-02
5.213042817126850192e-08,2.628926048058780052e-02
5.215043217286919977e-08,2.908824196246819968e-02
5.217043617446979836e-08,3.041886643743699908e-02
5.219044017607039694e-08,3.031602817208950071e-02
5.221044417767110141e-08,2.889577039688080023e-02
5.223044817927170000e-08,2.634573353373419885e-02
5.225045218087229858e-08,2.291158372193970172e-02
5.227045618247300305e-08,1.888032563008349915e-02
5.229046018407360163e-08,1.456157043197629959e-02
5.231046418567429948e-08,1.026792950613819935e-02
5.233046818727489807e-08,6.295732227963150157e-03
5.235047218887560253e-08,2.907221855343350165e-03
5.237047619047620112e-08,3.152709595805189757e-04
5.239048019207679971e-08,-1.328514886946589998e-03
5.241048419367749756e-08,-1.941657948156060021e-03
5.243048819527810276e-08,-1.514242566130239971e-03
5.245049219687880061e-08,-1.078064192993060007e-04
5.247049619847939919e-08,2.150151031230839848e-03
5.249050020007999778e-08,5.075620974240410005e-03
5.251050420168070225e-08,8.440845120036830074e-03
5.253050820328130083e-08,1.198954169606390036e-02
5.255051220488199868e-08,1.545362254052170051e-02
5.257051620648259727e-08,1.857035382414089913e-02
5.259052020808320247e-08,2.109890505455220069e-02
5.261052420968390032e-08,2.283528707296900162e-02
5.263052821128449891e-08,2.362479526442450017e-02
5.265053221288519675e-08,2.337124118782740040e-02
5.267053621448580196e-08,2.204246333578540121e-02
5.269054021608640054e-08,1.967184253522469978e-02
5.271054421768709839e-08,1.635579494289179925e-02
5.273054821928769698e-08,1.224746049084530011e-02
5.275055222088840144e-08,7.547032207762290404e-03
5.277055622248900003e-08,2.489368576453739827e-03
5.279056022408959862e-08,-2.670314440329799987e-03
5.281056422569030308e-08,-7.670586754991630049e-03
5.283056822729090167e-08,-1.226418279202759996e-02
5.285057222889159952e-08,-1.622203760454080101e-02
5.287057623049219810e-08,-1.937056065414100026e-02
5.289058023209280331e-08,-2.154578172279909831e-02
5.291058423369350116e-08,-2.268651759054799918e-02
5.293058823529409974e-08,-2.274575425037490134e-02
5.295059223689479759e-08,-2.179337694604460002e-02
5.297059623849540279e-08,-1.987755417074759876e-02
5.299060024009600138e-08,-1.716748353151470105e-02
5.301060424169669923e-08,-1.382568453480760053e-02
5.303060824329729781e-08,-1.007307817469070034e-02
5.305061224489800228e-08,-6.134021902556120037e-03
5.307061624649860087e-08,-2.211196941121140128e-03
5.309062024809919945e-08,1.464245411563409958e-03
5.311062424969989730e-08,4.712673230196030329e-03
5.313062825130050251e-08,7.388101249085720149e-03
5.315063225290120035e-08,9.380618624289670596e-03
5.317063625450179894e-08,1.063264535909889952e-02
5.319064025610239753e-08,1.113771939026390011e-02
5.321064425770310199e-08,1.093936561313819944e-02
5.323064825930370058e-08,1.012681068446700042e-02
5.325065226090439843e-08,8.827887954879010471e-03
5.327065626250499701e-08,7.199622369370850018e-03
5.329066026410560222e-08,5.417122268054980032e-03
5.331066426570630006e-08,3.661501517482429902e-03
5.333066826730689865e-08,2.107605887790089949e-03
5.335067226890760312e-08,9.123195411906279877e-04
5.337067627050820170e-08,2.041814029053909917e-04
5.339068027210880029e-08,7.495048396321980636e-05
5.341068427370949814e-08,5.736300525786189710e-04
5.343068827531009672e-08,1.703301335189799908e-03
5.345069227691080119e-08,3.420938344258050122e-03
5.347069627851139978e-08,5.640187754333570065e-03
5.349070028011199836e-08,8.236913155061689404e-03
5.351070428171270283e-08,1.105713284939490067e-02
5.353070828331330141e-08,1.392683497106299989e-02
5.355071228491399926e-08,1.666304176065539974e-02
5.357071628651459785e-08,1.908542290306030134e-02
5.359072028811520305e-08,2.102772989698739950e-02
5.361072428971590090e-08,2.234834075529249994e-02
5.363072829131649949e-08,2.293926538208559962e-02
5.365073229291719734e-08,2.273306252548589965e-02
5.367073629451780254e-08,2.170725266604209974e-02
5.369074029611850039e-08,1.988596901963009950e-02
5.371074429771909897e-08,1.733876105140539844e-02
5.373074829931969756e-08,1.417664077558699991e-02
5.375075230092040203e-08,1.054563080179459975e-02
5.377075630252100061e-08,6.618224285016249993e-03
5.379076030412159920e-08,2.583291525524560213e-03
5.381076430572229705e-08,-1.364941441058879898e-03
5.383076830732290225e-08,-5.037438550083269719e-03
5.385077230892360010e-08,-8.266424175200990515e-03
5.387077631052419869e-08,-1.089706810907909926e-02
5.389078031212490315e-08,-1.282638494121060048e-02
5.391078431372550174e-08,-1.399902765270710087e-02
5.393078831532610032e-08,-1.436357404210840058e-02
5.395079231692679817e-08,-1.394616740142120073e-02
5.397079631852739676e-08,-1.280277844862690029e-02
5.399080032012810122e-08,-1.105924833607009952e-02
5.401080432172869981e-08,-8.815532170609959375e-03
5.403080832332929840e-08,-6.257828380073459686e-03
5.405081232493000286e-08,-3.531276026124749792e-03
5.407081632653060145e-08,-8.065557269522259870e-04
5.409082032813129930e-08,1.727777514805880002e-03
5.411082432973189788e-08,3.955719812319179705e-03
5.413082833133250309e-08,5.731958021487329816e-03
5.415083233293320094e-08,6.975430631622580105e-03
5.417083633453379952e-08,7.634889305793430246e-03
5.419084033613449737e-08,7.698778063980499589e-03
5.421084433773510257e-08,7.195499304864880034e-03
5.423084833933570116e-08,6.190753775078340279e-03
5.425085234093639901e-08,4.782726290813429926e-03
5.427085634253699760e-08,3.095324197074479991e-03
5.429086034413770206e-08,1.269909270199749999e-03
5.431086434573830065e-08,-5.439490115178599681e-04
5.433086834733889923e-08,-2.198117102144989815e-03
5.435087234893959708e-08,-3.555338745521220180e-03
5.437087635054020229e-08,-4.497894430281089949e-03
5.439088035214090013e-08,-4.934954265020330411e-03
5.441088435374149872e-08,-4.808186157088509619e-03
5.443088835534209731e-08,-4.095293670193840378e-03
5.445089235694280177e-08,-2.811289143227379845e-03
5.447089635854340036e-08,-1.007449287405479945e-03
5.449090036014409821e-08,1.231956296728729892e-03
5.451090436174469679e-08,3.794937265210259966e-03
5.453090836334530200e-08,6.548708488041760090e-03
5.455091236494599985e-08,9.347825317518789617e-03
5.457091636654659843e-08,1.204301455996029981e-02
5.459092036814730290e-08,1.449015091195359969e-02
5.461092436974790148e-08,1.655882635124000107e-02
5.463092837134850007e-08,1.813999180577249848e-02
5.465093237294919792e-08,1.915221400202719859e-02
5.467093637454980312e-08,1.954618142195430064e-02
5.469094037615050097e-08,1.930720583333420115e-02
5.471094437775109956e-08,1.845559269581740006e-02
5.473094837935169814e-08,1.704488687282349965e-02
5.475095238095240261e-08,1.515813118796090035e-02
5.477095638255300120e-08,1.290239635922029934e-02
5.479096038415369904e-08,1.040194434722399933e-02
5.481096438575429763e-08,7.790466952027669603e-03
5.483096838735490283e-08,5.202892910721929921e-03
5.485097238895560068e-08,2.767276920422270022e-03
5.487097639055619927e-08,5.972720428451270061e-04
5.489098039215689712e-08,-1.214356053682359975e-03
5.491098439375750232e-08,-2.600785567831289790e-03
5.493098839535810091e-08,-3.523789081141749831e-03
5.495099239695879875e-08,-3.978114631200509871e-03
5.497099639855939734e-08,-3.987054265044329658e-03
5.499100040016010181e-08,-3.599824100667030000e-03
5.501100440176070039e-08,-2.895209463356800128e-03
5.503100840336129898e-08,-1.949678777994519980e-03
5.505101240496199683e-08,-8.959192936808619764e-04
5.507101640656260203e-08,1.785950986544529949e-04
5.509102040816329988e-08,1.165754576424829925e-03
5.511102440976389847e-08,1.967504704068449937e-03
5.513102841136449705e-08,2.509312535835200083e-03
5.515103241296520152e-08,2.734638934130449815e-03
5.517103641456580010e-08,2.613048461732190002e-03
5.519104041616649795e-08,2.140938208215510154e-03
5.521104441776710316e-08,1.343807974751449943e-03
5.523104841936780100e-08,2.726666091322570260e-04
5.525105242096839959e-08,-9.993113165325370664e-04
5.527105642256899818e-08,-2.381150764819820170e-03
5.529106042416970264e-08,-3.769181186423410049e-03
5.531106442577030123e-08,-5.057032883615059961e-03
5.533106842737089982e-08,-6.138235112675720015e-03
5.535107242897159766e-08,-6.910021225171380371e-03
5.537107643057220287e-08,-7.313833234952600397e-03
5.539108043217290072e-08,-7.267457518813110265e-03
5.541108443377349930e-08,-6.731851747175250124e-03
5.543108843537419715e-08,-5.718470694608340267e-03
5.545109243697480235e-08,-4.238507531052430194e-03
5.547109643857540094e-08,-2.344810258092910014e-03
5.549110044017609879e-08,-1.088300402855410027e-04
5.551110444177669738e-08,2.373091007899610135e-03
5.553110844337740184e-08,4.990667902904990204e-03
5.555111244497800043e-08,7.624190194741379580e-03
5.557111644657859901e-08,1.015172395102310020e-02
5.559112044817929686e-08,1.245613981255229950e-02
5.561112444977990207e-08,1.443182840153330038e-02
5.563112845138059991e-08,1.599069461624669924e-02
5.565113245298119850e-08,1.706706987470110043e-02
5.567113645458179709e-08,1.762125091116290010e-02
5.569114045618250155e-08,1.764146077900599976e-02
5.571114445778310014e-08,1.714412671429939999e-02
5.573114845938379799e-08,1.617247421246450004e-02
5.575115246098440319e-08,1.479354050819759944e-02
5.577115646258500178e-08,1.309380717832869974e-02
5.579116046418569963e-08,1.117373486849440080e-02
5.581116446578629821e-08,9.141548112643550078e-03
5.583116846738700268e-08,7.106660987091770187e-03
5.585117246898760126e-08,5.173152450376679833e-03
5.587117647058819985e-08,3.433692755576720022e-03
5.589118047218889770e-08,1.964289972254130209e-03
5.591118447378950290e-08,8.201706542102119935e-04
5.593118847539020075e-08,3.303466268333189726e-05
5.595119247699079934e-08,-3.901286301889439999e-04
5.597119647859139792e-08,-4.673208566113419907e-04
5.599120048019210239e-08,-2.363819325002900103e-04
5.601120448179270098e-08,2.404524988421179979e-04
5.603120848339339882e-08,8.921622833456989551e-04
5.605121248499399741e-08,1.632882115960840102e-03
5.607121648659460261e-08,2.377896747879099798e-03
5.609122048819530046e-08,3.042283239403849836e-03
5.611122448979589905e-08,3.549940274387390106e-03
5.613122849139659690e-08,3.838197913356090202e-03
5.615123249299720210e-08,3.862012532162509976e-03
5.617123649459780069e-08,3.597006900056019980e-03
5.619124049619849854e-08,3.041133497446139953e-03
5.621124449779909712e-08,2.214864132081520182e-03
5.623124849939980159e-08,1.159902709438819955e-03
5.625125250100040017e-08,-6.348868804125329770e-05
5.627125650260099876e-08,-1.379829451943839942e-03
5.629126050420170323e-08,-2.706302890452269919e-03
5.631126450580230181e-08,-3.951281726788999707e-03
5.633126850740299966e-08,-5.028132781984400237e-03
5.635127250900359825e-08,-5.856639411509169911e-03
5.637127651060419683e-08,-6.362074535086689915e-03
5.639128051220490130e-08,-6.510872109631290171e-03
5.641128451380549988e-08,-6.261820343545199639e-03
5.643128851540619773e-08,-5.590868892818600007e-03
5.645129251700680294e-08,-4.535760908703260000e-03
5.647129651860740152e-08,-3.135124719360399791e-03
5.649130052020809937e-08,-1.441211885731050104e-03
5.651130452180869796e-08,4.861193453106929887e-04
5.653130852340940242e-08,2.535325902310920157e-03
5.655131252501000101e-08,4.617582692429589644e-03
5.657131652661059960e-08,6.632976722694569616e-03
5.659132052821129744e-08,8.486047051351469986e-03
5.661132452981190265e-08,1.009036744760460035e-02
5.663132853141260050e-08,1.137365261977370083e-02
5.665133253301319908e-08,1.228187216932490056e-02
5.667133653461379767e-08,1.278224862760050061e-02
5.669134053621450214e-08,1.286496355074310052e-02
5.671134453781510072e-08,1.254347616378520026e-02
5.673134853941579857e-08,1.185344486115770014e-02
5.675135254101639716e-08,1.085032763549739938e-02
5.677135654261710162e-08,9.605817914345980008e-03
5.679136054421770021e-08,8.203342405784989563e-03
5.681136454581829879e-08,6.732903139923550329e-03
5.683136854741900326e-08,5.285583631274419839e-03
5.685137254901960185e-08,3.948056800163020179e-03
5.687137655062029969e-08,2.797429063401699837e-03
5.689138055222089828e-08,1.896731223982090061e-03
5.691138455382149687e-08,1.291324117005189986e-03
5.693138855542220133e-08,1.006428218315980061e-03
5.695139255702279992e-08,1.045915378723509927e-03
5.697139655862349777e-08,1.392422020142500012e-03
5.699140056022410297e-08,2.008761469191600035e-03
5.701140456182470156e-08,2.840533684430730094e-03
5.703140856342539941e-08,3.819758340435450150e-03
5.705141256502599799e-08,4.869296459320960127e-03
5.707141656662670246e-08,5.907780161035819724e-03
5.709142056822730104e-08,6.854742292919579691e-03
5.711142456982789963e-08,7.635629217380119661e-03
5.713142857142859748e-08,8.186391188961639198e-03
5.715143257302920268e-08,8.457374619485300005e-03
5.717143657462990053e-08,8.416287041524490170e-03
5.719144057623049912e-08,8.050065653149340514e-03
5.721144457783109770e-08,7.365550069855559927e-03
5.723144857943180217e-08,6.388934874921119687e-03
5.725145258103240076e-08,5.164053026499249889e-03
5.727145658263309860e-08,3.749612452194329981e-03
5.729146058423369719e-08,2.215570861926890144e-03
5.731146458583430239e-08,6.388841471817260529e-04
5.733146858743500024e-08,-9.014295609121670064e-04
5.735147258903559883e-08,-2.327089008501930130e-03
5.737147659063630329e-08,-3.570236272236940091e-03
5.739148059223690188e-08,-4.571304889705599984e-03
5.741148459383750047e-08,-5.271701250546359865e-03
5.743148859543819832e-08,-5.666827137640599588e-03
5.745149259703879690e-08,-5.734415388398139690e-03
5.747149659863950137e-08,-5.463572697337420320e-03
5.749150060024009995e-08,-4.898026165079909580e-03
5.751150460184069854e-08,-4.059353886510589683e-03
5.753150860344140301e-08,-3.019013742536750047e-03
5.755151260504200159e-08,-1.820833749237179893e-03
5.757151660664269944e-08,-5.377481791737399744e-04
5.759152060824329803e-08,7.713569446324909954e-04
5.761152460984390323e-08,2.046287549360150185e-03
5.763152861144460108e-08,3.227002474846479927e-03
5.765153261304519967e-08,4.269217595493949788e-03
5.767153661464589751e-08,5.138997937488169743e-03
5.769154061624650272e-08,5.816390465788049899e-03
5.771154461784710130e-08,6.295658547878540262e-03
5.773154861944779915e-08,6.584891350414039633e-03
5.775155262104839774e-08,6.704697670356560106e-03
5.777155662264910220e-08,6.686095852578719835e-03
5.779156062424970079e-08,6.567757488335599844e-03
5.781156462585029938e-08,6.392802353889269831e-03
5.783156862745099722e-08,6.205368428384780075e-03
5.785157262905160243e-08,6.047192282330610125e-03
5.787157663065230028e-08,5.954431086768420187e-03
5.789158063225289886e-08,5.954938396257069590e-03
5.791158463385349745e-08,6.066173109151220405e-03
5.793158863545420192e-08,6.293876876387420431e-03
5.795159263705480050e-08,6.631602696537190235e-03
5.797159663865549835e-08,7.061119996270640020e-03
5.799160064025609694e-08,7.553662932261329815e-03
5.801160464185670214e-08,8.071932781873210686e-03
5.803160864345739999e-08,8.572715727721899950e-03
5.805161264505799857e-08,9.009937258566710558e-03
5.807161664665870304e-08,9.337946340125949721e-03
5.809162064825930163e-08,9.514808190500809171e-03
5.811162464985990021e-08,9.505384758893939412e-03
5.813162865146059806e-08,9.283996735559499683e-03
5.815163265306120327e-08,8.836489061872010442e-03
5.817163665466190111e-08,8.161561546923330746e-03
5.819164065626249970e-08,7.271274684534249910e-03
5.821164465786309829e-08,6.190694898754790267e-03
5.823164865946380275e-08,4.956699678238469901e-03
5.825165266106440134e-08,3.616017726973919880e-03
5.827165666266509919e-08,2.222628820263309896e-03
5.829166066426569777e-08,8.346893208077989495e-04
5.831166466586630298e-08,-4.888203551390190487e-04
5.833166866746700082e-08,-1.691512540924039985e-03
5.835167266906759941e-08,-2.722781138115589784e-03
5.837167667066829726e-08,-3.541217282841630041e-03
5.839168067226890246e-08,-4.115105568084790125e-03
5.841168467386960031e-08,-4.423910048637649979e-03
5.843168867547019890e-08,-4.471701994655019607e-03
5.845169267707079748e-08,-4.266688384607680157e-03
5.847169667867150195e-08,-3.817933684118069836e-03
5.849170068027210054e-08,-3.186699055347220165e-03
5.851170468187269912e-08,-2.379109119163799833e-03
5.853170868347339697e-08,-1.462423710648800028e-03
5.855171268507400217e-08,-5.021152720562510347e-04
5.857171668667470002e-08,4.710854189821799985e-04
5.859172068827529861e-08,1.389351281620720057e-03
5.861172468987600307e-08,2.224690883085870142e-03
5.863172869147660166e-08,2.945841319543120087e-03
5.865173269307720025e-08,3.523677590074649965e-03
5.867173669467789810e-08,3.944779879761240240e-03
5.869174069627850330e-08,4.211617760344749800e-03
5.871174469787920115e-08,4.336499496177510272e-03
5.873174869947979973e-08,4.341813084881330186e-03
5.875175270108039832e-08,4.258148826216940144e-03
5.877175670268110279e-08,4.121881638920439975e-03
5.879176070428170137e-08,3.972315471239050086e-03
5.881176470588239922e-08,3.848651657229690184e-03
5.883176870748299781e-08,3.786986584746369813e-03
5.885177270908360301e-08,3.817541591182400159e-03
5.887177671068430086e-08,3.962312244616929963e-03
5.889178071228489945e-08,4.233296143755159793e-03
5.891178471388559729e-08,4.631419916711920250e-03
5.893178871548620250e-08,5.146239728365860182e-03
5.895179271708680108e-08,5.756438342239879671e-03
5.897179671868749893e-08,6.431088965825760249e-03
5.899180072028809752e-08,7.131605177387790283e-03
5.901180472188880198e-08,7.814250506211560532e-03
5.903180872348940057e-08,8.433043697554740842e-03
5.905181272508999916e-08,8.942868791852119983e-03
5.907181672669069701e-08,9.302584650168610816e-03
5.909182072829130221e-08,9.477927429214199478e-03
5.911182472989200006e-08,9.444011850424130841e-03
5.913182873149259864e-08,9.187262148849649479e-03
5.915183273309319723e-08,8.706639737667680803e-03
5.917183673469390170e-08,8.014079571779599703e-03
5.919184073629450028e-08,7.134098056333969783e-03
5.921184473789519813e-08,6.102588853328280369e-03
5.923184873949579672e-08,4.964875644334790054e-03
