# Time (s),Amplitude (V)
5.160000000000000379e-09,5.912331817503939596e-04
5.179999999999999897e-09,4.400793375600599950e-04
5.199999999999990315e-09,2.703525659067359849e-04
5.219999999999999758e-09,9.235375865475369851e-05
5.240000000000000103e-09,-8.316077694874130194e-05
5.259999999999999620e-09,-2.456517377648509979e-04
5.280000000000009891e-09,-3.854554651435840112e-04
5.300000000000000309e-09,-4.943874322937169856e-04
5.319999999999999827e-09,-5.662526507275310490e-04
5.339999999999990245e-09,-5.972308994380750441e-04
5.359999999999999689e-09,-5.861125324972649934e-04
5.380000000000000033e-09,-5.343700008897879668e-04
5.400000000000000378e-09,-4.460605439623909949e-04
5.420000000000009821e-09,-3.275661168319119842e-04
5.440000000000000240e-09,-1.871868556400229928e-04
5.459999999999999757e-09,-3.461359918441480102e-05
5.479999999999990175e-09,1.196873967462869952e-04
5.499999999999999619e-09,2.651388767919320220e-04
5.519999999999999963e-09,3.917243483928939938e-04
5.540000000000000308e-09,4.906249160130859641e-04
5.560000000000009751e-09,5.547810848933580358e-04
5.580000000000000170e-09,5.793441250130800489e-04
5.599999999999999687e-09,5.619885076849509640e-04
5.620000000000009958e-09,5.030656439776080239e-04
5.640000000000000376e-09,4.055891191514609780e-04
5.659999999999999893e-09,2.750522049099660246e-04
5.680000000000000238e-09,1.190889764164079957e-04
5.700000000000009681e-09,-5.299979910836509668e-05
5.720000000000000100e-09,-2.308263197167400096e-04
5.739999999999999617e-09,-4.035646140604989829e-04
5.760000000000009888e-09,-5.606279009905709536e-04
5.780000000000000306e-09,-6.923319100045979575e-04
5.799999999999999824e-09,-7.905024814572719468e-04
5.820000000000000168e-09,-8.489892378131230072e-04
5.840000000000009612e-09,-8.640529930686429707e-04
5.860000000000000030e-09,-8.346024788876870359e-04
5.880000000000000374e-09,-7.622654170509630261e-04
5.900000000000009818e-09,-6.512893654167540300e-04
5.920000000000000236e-09,-5.082784558789229645e-04
5.939999999999999754e-09,-3.417824559969909822e-04
5.960000000000000098e-09,-1.617638727165109991e-04
5.979999999999999616e-09,2.102350738589869896e-05
5.999999999999999960e-09,1.957056649828769882e-04
6.020000000000000305e-09,3.519668698597099759e-04
6.040000000000009748e-09,4.806930745032180212e-04
6.060000000000000166e-09,5.745397621066299695e-04
6.079999999999999684e-09,6.283885588975620350e-04
6.100000000000000028e-09,6.396638935475929639e-04
6.120000000000000373e-09,6.084897679889569692e-04
6.139999999999999890e-09,5.376767433725660383e-04
